"GeneID","Symbol","Synonyms","chromosome","Ensembl","HGNC","MIM"
"3149","HMGB3","HMG-2a|HMG-4|HMG2A|HMG4","X","ENSG00000029993","HGNC:5004","300193"
"3150","HMGN1","HMG14","21","ENSG00000205581","HGNC:4984","163920"
"3151","HMGN2","HMG17","1","ENSG00000198830","HGNC:4986","163910"
"3155","HMGCL","HL|HMGCL1","1","ENSG00000117305","HGNC:5005","613898"
"3156","HMGCR","LDLCQ3|LGMDR28|MYPLG","5","ENSG00000113161","HGNC:5006","142910"
"3157","HMGCS1","HMGCS","5","ENSG00000112972","HGNC:5007","142940"
"3158","HMGCS2","-","1","ENSG00000134240","HGNC:5008","600234"
"3159","HMGA1","HMG-R|HMGA1A|HMGIY","6","ENSG00000137309","HGNC:5010","600701"
"3161","HMMR","CD168|IHABP|RHAMM","5","ENSG00000072571","HGNC:5012","600936"
"3162","HMOX1","HMOX1D|HO-1|HSP32|bK286B10","22","ENSG00000100292","HGNC:5013","141250"
"3163","HMOX2","HO-2","16","ENSG00000103415","HGNC:5014","141251"
"3164","NR4A1","GFRP1|HMR|N10|NAK-1|NGFIB|NP10|NUR77|TR3","12","ENSG00000123358","HGNC:7980","139139"
"3166","HMX1","H6|NKX5-3","4","ENSG00000215612","HGNC:5017","142992"
"3167","HMX2","H6L|Nkx5-2","10","ENSG00000188816","HGNC:5018","600647"
"3169","FOXA1","HNF3A|TCF3A","14","ENSG00000129514","HGNC:5021","602294"
"3170","FOXA2","HNF-3-beta|HNF3B|TCF3B","20","ENSG00000125798","HGNC:5022","600288"
"3171","FOXA3","FKHH3|HNF3G|TCF3G","19","ENSG00000170608","HGNC:5023","602295"
"3172","HNF4A","FRTS4|HNF4|HNF4a7|HNF4a8|HNF4a9|HNF4alpha|MODY|MODY1|NR2A1|NR2A21|TCF|TCF-14|TCF14","20","ENSG00000101076","HGNC:5024","600281"
"3174","HNF4G","NR2A2|NR2A3","8","ENSG00000164749","HGNC:5026","605966"
"3175","ONECUT1","HNF-6|HNF6|HNF6A","15","ENSG00000169856","HGNC:8138","604164"
"3176","HNMT","HMT|HNMT-S1|HNMT-S2|MRT51","2","ENSG00000150540","HGNC:5028","605238"
"3177","SLC29A2","DER12|ENT2|HNP36|hENT2","11","ENSG00000174669","HGNC:11004","602110"
"3178","HNRNPA1","ALS19|ALS20|HNRPA1|HNRPA1L3|IBMPFD3|MPD3|UP 1|hnRNP A1|hnRNP-A1","12","ENSG00000135486","HGNC:5031","164017"
"3181","HNRNPA2B1","HNRNPA2|HNRNPB1|HNRPA2|HNRPA2B1|HNRPB1|IBMPFD2|OPMD2|RNPA2|SNRPB1","7","ENSG00000122566","HGNC:5033","600124"
"3182","HNRNPAB","ABBP1|HNRPAB","5","ENSG00000197451","HGNC:5034","602688"
"3183","HNRNPC","C1|C2|HNRNP|HNRPC|MRD74|SNRPC","14","ENSG00000092199","HGNC:5035","164020"
"3184","HNRNPD","AUF1|AUF1A|HNRPD|P37|hnRNPD0","4","ENSG00000138668","HGNC:5036","601324"
"3185","HNRNPF","HNRPF|OK/SW-cl.23|mcs94-1","10","ENSG00000169813","HGNC:5039","601037"
"3187","HNRNPH1","HNRPH|HNRPH1|NEDCDS|hnRNPH","5","ENSG00000169045","HGNC:5041","601035"
"3188","HNRNPH2","FTP3|HNRPH'|HNRPH2|MRXSB|NRPH2|hnRNPH'","X","ENSG00000126945","HGNC:5042","300610"
"3189","HNRNPH3","2H9|HNRPH3","10","ENSG00000096746","HGNC:5043","602324"
"3190","HNRNPK","AUKS|CSBP|HNRPK|TUNP","9","ENSG00000165119","HGNC:5044","600712"
"3191","HNRNPL","HNRPL|P/OKcl.14|hnRNP-L","19","ENSG00000104824","HGNC:5045","603083"
"3192","HNRNPU","DEE54|EIEE54|GRIP120|HNRNPU-AS1|HNRPU|SAF-A|SAFA|U21.1|hnRNP U|pp120","1","ENSG00000153187","HGNC:5048","602869"
"3195","TLX1","HOX11|TCL3","10","ENSG00000107807","HGNC:5056","186770"
"3196","TLX2","HOX11L1|NCX","2","ENSG00000115297","HGNC:5057","604240"
"3198","HOXA1","BSAS|HOX1|HOX1F","7","ENSG00000105991","HGNC:5099","142955"
"3199","HOXA2","HOX1K|MCOHI","7","ENSG00000105996","HGNC:5103","604685"
"3200","HOXA3","HOX1|HOX1E","7","ENSG00000105997","HGNC:5104","142954"
"3201","HOXA4","HOX1|HOX1D","7","ENSG00000197576","HGNC:5105","142953"
"3202","HOXA5","HOX1|HOX1.3|HOX1C","7","ENSG00000106004","HGNC:5106","142952"
"3203","HOXA6","HOX1|HOX1.2|HOX1B","7","ENSG00000106006","HGNC:5107","142951"
"3204","HOXA7","ANTP|HOX1|HOX1.1|HOX1A","7","ENSG00000122592","HGNC:5108","142950"
"3205","HOXA9","ABD-B|HOX1|HOX1.7|HOX1G","7","ENSG00000078399","HGNC:5109","142956"
"3206","HOXA10","HOX1|HOX1.8|HOX1H|PL","7","ENSG00000253293","HGNC:5100","142957"
"3207","HOXA11","HOX1|HOX1I|RUSAT1","7","ENSG00000005073","HGNC:5101","142958"
"3208","HPCA","BDR2|DYT2","1","ENSG00000121905","HGNC:5144","142622"
"3209","HOXA13","HOX1|HOX1J","7","ENSG00000106031","HGNC:5102","142959"
"3211","HOXB1","HCFP3|HOX2|HOX2I|Hox-2.9","17","ENSG00000120094","HGNC:5111","142968"
"3212","HOXB2","HOX2|HOX2H|Hox-2.8|K8","17","ENSG00000173917","HGNC:5113","142967"
"3213","HOXB3","HOX2|HOX2G|Hox-2.7","17","ENSG00000120093","HGNC:5114","142966"
"3214","HOXB4","HOX-2.6|HOX2|HOX2F","17","ENSG00000182742","HGNC:5115","142965"
"3215","HOXB5","HHO.C10|HOX2|HOX2A|HU-1|Hox2.1","17","ENSG00000120075","HGNC:5116","142960"
"3216","HOXB6","HOX2|HOX2B|HU-2|Hox-2.2","17","ENSG00000108511","HGNC:5117","142961"
"3217","HOXB7","HHO.C1|HOX2|HOX2C|Hox-2.3","17","ENSG00000260027","HGNC:5118","142962"
"3218","HOXB8","HOX2|HOX2D|Hox-2.4","17","ENSG00000120068","HGNC:5119","142963"
"3219","HOXB9","HOX-2.5|HOX2|HOX2E","17","ENSG00000170689","HGNC:5120","142964"
"3221","HOXC4","HOX3|HOX3E|cp19","12","ENSG00000198353","HGNC:5126","142974"
"3222","HOXC5","CP11|HOX3|HOX3D","12","ENSG00000172789","HGNC:5127","142973"
"3223","HOXC6","CP25|HHO.C8|HOX3|HOX3C","12","ENSG00000197757","HGNC:5128","142972"
"3224","HOXC8","HOX3|HOX3A","12","ENSG00000037965","HGNC:5129","142970"
"3225","HOXC9","HOX3|HOX3B","12","ENSG00000180806","HGNC:5130","142971"
"3226","HOXC10","HOX3I","12","ENSG00000180818","HGNC:5122","605560"
"3227","HOXC11","HOX3H","12","ENSG00000123388","HGNC:5123","605559"
"3228","HOXC12","HOC3F|HOX3|HOX3F","12","ENSG00000123407","HGNC:5124","142975"
"3229","HOXC13","ECTD9|HOX3|HOX3G","12","ENSG00000123364","HGNC:5125","142976"
"3231","HOXD1","HOX4|HOX4G|Hox-4.7","2","ENSG00000128645","HGNC:5132","142987"
"3232","HOXD3","HOX1D|HOX4|HOX4A|Hox-4.1","2","ENSG00000128652","HGNC:5137","142980"
"3233","HOXD4","HHO.C13|HOX-5.1|HOX4|HOX4B|Hox-4.2","2","ENSG00000170166","HGNC:5138","142981"
"3234","HOXD8","HOX4|HOX4E|HOX5.4","2","ENSG00000175879","HGNC:5139","142985"
"3235","HOXD9","HOX4|HOX4C|Hox-4.3|Hox-5.2","2","ENSG00000128709","HGNC:5140","142982"
"3236","HOXD10","HOX4|HOX4D|HOX4E|Hox-4.4","2","ENSG00000128710","HGNC:5133","142984"
"3237","HOXD11","HOX4|HOX4F","2","ENSG00000128713","HGNC:5134","142986"
"3238","HOXD12","HOX4H","2","ENSG00000170178","HGNC:5135","142988"
"3239","HOXD13","BDE|BDSD|HOX4I|SPD|SPD1","2","ENSG00000128714","HGNC:5136","142989"
"3240","HP","BP|HP2ALPHA2|HPA1S","16","ENSG00000257017","HGNC:5141","140100"
"3241","HPCAL1","BDR1|HLP2|VILIP-3","2","ENSG00000115756","HGNC:5145","600207"
"3242","HPD","4-HPPD|4HPPD|GLOD3|HPPD|HPPDASE|PPD","12","ENSG00000158104","HGNC:5147","609695"
"3248","HPGD","15-PGDH|PGDH|PGDH1|PHOAR1|SDR36C1","4","ENSG00000164120","HGNC:5154","601688"
"3249","HPN","TMPRSS1","19","ENSG00000105707","HGNC:5155","142440"
"3250","HPR","A-259H10.2|HP","16","ENSG00000261701","HGNC:5156","140210"
"3251","HPRT1","HGPRT|HPRT","X","ENSG00000165704","HGNC:5157","308000"
"3257","HPS1","BLOC3S1|HPS","10","ENSG00000107521","HGNC:5163","604982"
"3263","HPX","HX","11","ENSG00000110169","HGNC:5171","142290"
"3265","HRAS","C-BAS/HAS|C-H-RAS|C-HA-RAS1|CTLO|H-RASIDX|HAMSV|HRAS1|RASH1|p21ras","11","ENSG00000174775","HGNC:5173","190020"
"3266","ERAS","HRAS2|HRASP","X","ENSG00000187682","HGNC:5174","300437"
"3267","AGFG1","HRB|RAB|RIP","2","ENSG00000173744","HGNC:5175","600862"
"3268","AGFG2","HRBL|RABR","7","ENSG00000106351","HGNC:5177","604019"
"3269","HRH1","H1-R|H1R|HH1R|hisH1","3","ENSG00000196639","HGNC:5182","600167"
"3270","HRC","-","19","ENSG00000130528","HGNC:5178","142705"
"3273","HRG","HPRG|HRGP|THPH11","3","ENSG00000113905","HGNC:5181","142640"
"3274","HRH2","H2R|HH2R","5","ENSG00000113749","HGNC:5183","142703"
"3275","PRMT2","HRMT1L1","21","ENSG00000160310","HGNC:5186","601961"
"3276","PRMT1","ANM1|HCP1|HRMT1L2|IR1B4","19","ENSG00000126457","HGNC:5187","602950"
"3280","HES1","HES-1|HHL|HRY|bHLHb39","3","ENSG00000114315","HGNC:5192","139605"
"3281","HSBP1","NPC-A-13","16","ENSG00000230989","HGNC:5203","604553"
"3283","HSD3B1","3BETAHSD|HSD3B|HSDB3|HSDB3A|SDR11E1","1","ENSG00000203857","HGNC:5217","109715"
"3284","HSD3B2","HSD3B|HSDB|SDR11E2","1","ENSG00000203859","HGNC:5218","613890"
"3290","HSD11B1","11-DH|11-beta-HSD1|CORTRD2|HDL|HSD11|HSD11B|HSD11L|SDR26C1","1","ENSG00000117594","HGNC:5208","600713"
"3291","HSD11B2","AME|AME1|HSD11K|HSD2|SDR9C3","16","ENSG00000176387","HGNC:5209","614232"
"3292","HSD17B1","17-beta-HSD|20-alpha-HSD|E2DH|EDH17B2|EDHB17|HSD17|SDR28C1","17","ENSG00000108786","HGNC:5210","109684"
"3293","HSD17B3","EDH17B3|SDR12C2","9","ENSG00000130948","HGNC:5212","605573"
"3294","HSD17B2","EDH17B2|HSD17|SDR9C2","16","ENSG00000086696","HGNC:5211","109685"
"3295","HSD17B4","DBP|MFE-2|MFP-2|MPF-2|PRLTS1|SDR8C1","5","ENSG00000133835","HGNC:5213","601860"
"3297","HSF1","HSTF1","8","ENSG00000185122","HGNC:5224","140580"
"3298","HSF2","HSF 2|HSTF 2","6","ENSG00000025156","HGNC:5225","140581"
"3299","HSF4","CTM|CTRCT5","16","ENSG00000102878","HGNC:5227","602438"
"3300","DNAJB2","CMT2T|DSMA5|HMNR5|HSJ-1|HSJ1|HSPF3","2","ENSG00000135924","HGNC:5228","604139"
"3301","DNAJA1","DJ-2|DjA1|HDJ2|HSDJ|HSJ-2|HSJ2|HSPF4|NEDD7|hDJ-2","9","ENSG00000086061","HGNC:5229","602837"
"3303","HSPA1A","HEL-S-103|HSP70|HSP70-1|HSP70-1A|HSP70-2|HSP70.1|HSP70.2|HSP70I|HSP72|HSPA1","6","ENSG00000204389","HGNC:5232","140550"
"3304","HSPA1B","HSP70-1|HSP70-1B|HSP70-2|HSP70.1|HSP70.2|HSP72|HSPA1|HSX70","6","ENSG00000204388","HGNC:5233","603012"
"3305","HSPA1L","HSP70-1L|HSP70-HOM|HSP70T|hum70t","6","ENSG00000204390","HGNC:5234","140559"
"3306","HSPA2","HSP70-2|HSP70-3","14","ENSG00000126803","HGNC:5235","140560"
"3308","HSPA4","APG-2|HEL-S-5a|HS24/P52|HSPH2|RY|hsp70|hsp70RY","5","ENSG00000170606","HGNC:5237","601113"
"3309","HSPA5","BIP|GRP78|HEL-S-89n","9","ENSG00000044574","HGNC:5238","138120"
"3310","HSPA6","HSP70B'","1","ENSG00000173110","HGNC:5239","140555"
"3312","HSPA8","HEL-33|HEL-S-72p|HSC54|HSC70|HSC71|HSP71|HSP73|HSPA10|LAP-1|LAP1|NIP71","11","ENSG00000109971","HGNC:5241","600816"
"3313","HSPA9","CRP40|CSA|EVPLS|GRP-75|GRP75|HEL-S-124m|HSPA9B|MOT|MOT2|MTHSP75|PBP74|SAAN|SIDBA4","5","ENSG00000113013","HGNC:5244","600548"
"3315","HSPB1","CMT2F|HEL-S-102|HMN2B|HMND3|HS.76067|HSP27|HSP28|Hsp25|SRP27","7","ENSG00000106211","HGNC:5246","602195"
"3316","HSPB2","HSP27|Hs.78846|LOH11CR1K|MKBP","11","ENSG00000170276","HGNC:5247","602179"
"3320","HSP90AA1","EL52|HEL-S-65p|HSP86|HSP89A|HSP90A|HSP90N|HSPC1|HSPCA|HSPCAL1|HSPCAL4|HSPN|Hsp103|Hsp89|Hsp90|LAP-2|LAP2","14","ENSG00000080824","HGNC:5253","140571"
"3321","IGSF3","EWI-3|LCDD|V8","1","ENSG00000143061","HGNC:5950","603491"
"3326","HSP90AB1","D6S182|HSP84|HSP90B|HSPC2|HSPCB","6","ENSG00000096384","HGNC:5258","140572"
"3329","HSPD1","CPN60|GROEL|HLD4|HSP-60|HSP60|HSP65|HuCHA60|SPG13","2","ENSG00000144381","HGNC:5261","118190"
"3336","HSPE1","CPN10|EPF|GROES|HSP10","2","ENSG00000115541","HGNC:5269","600141"
"3337","DNAJB1","HSPF1|Hdj1|Hsp40|RSPH16B|Sis1","19","ENSG00000132002","HGNC:5270","604572"
"3338","DNAJC4","DANJC4|HSPF2|MCG18","11","ENSG00000110011","HGNC:5271","604189"
"3339","HSPG2","HSPG|PLC|PRCAN|SJA|SJS|SJS1","1","ENSG00000142798","HGNC:5273","142461"
"3340","NDST1","HSST|MRT46|NST1","5","ENSG00000070614","HGNC:7680","600853"
"3344","FOXN2","HTLF","2","ENSG00000170802","HGNC:5281","143089"
"3346","HTN1","HIS1|Hst1","4","ENSG00000126550","HGNC:5283","142701"
"3347","HTN3","HIS2|HTN2|HTN5|Hst 3|PB","4","ENSG00000205649","HGNC:5284","142702"
"3350","HTR1A","5-HT-1A|5-HT1A|5HT1a|ADRB2RL1|ADRBRL1|G-21|PFMCD","5","ENSG00000178394","HGNC:5286","109760"
"3351","HTR1B","5-HT-1B|5-HT-1D-beta|5-HT1B|5-HT1DB|HTR1D2|HTR1DB|S12","6","ENSG00000135312","HGNC:5287","182131"
"3352","HTR1D","5-HT1D|HT1DA|HTR1DA|HTRL|RDC4","1","ENSG00000179546","HGNC:5289","182133"
"3354","HTR1E","5-HT1E","6","ENSG00000168830","HGNC:5291","182132"
"3355","HTR1F","5-HT-1F|5-HT1F|5HT6|HTR1EL|MR77","3","ENSG00000179097","HGNC:5292","182134"
"3356","HTR2A","5-HT2A|HTR2","13","ENSG00000102468","HGNC:5293","182135"
"3357","HTR2B","5-HT(2B)|5-HT-2B|5-HT2B","2","ENSG00000135914","HGNC:5294","601122"
"3358","HTR2C","5-HT1C|5-HT2C|5-HTR2C|5HTR2C|HTR1C","X","ENSG00000147246","HGNC:5295","312861"
"3359","HTR3A","5-HT-3|5-HT3A|5-HT3R|5HT3R|HTR3","11","ENSG00000166736","HGNC:5297","182139"
"3360","HTR4","5-HT4|5-HT4R","5","ENSG00000164270","HGNC:5299","602164"
"3361","HTR5A","5-HT5A","7","ENSG00000157219","HGNC:5300","601305"
"3362","HTR6","5-HT6|5-HT6R","1","ENSG00000158748","HGNC:5301","601109"
"3363","HTR7","5-HT7","10","ENSG00000148680","HGNC:5302","182137"
"3364","HUS1","hHUS1","7","ENSG00000136273","HGNC:5309","603760"
"3371","TNC","150-225|DFNA56|GMEM|GP|HXB|JI|TN|TN-C","9","ENSG00000041982","HGNC:5318","187380"
"3373","HYAL1","HYAL-1|LUCA1|MPS9|NAT6","3","ENSG00000114378","HGNC:5320","607071"
"3375","IAPP","DAP|IAP","12","ENSG00000121351","HGNC:5329","147940"
"3376","IARS1","GRIDHH|IARS|ILERS|ILRS|IRS|PRO0785","9","ENSG00000196305","HGNC:5330","600709"
"3381","IBSP","BNSP|BSP|BSP-II|SP-II","4","ENSG00000029559","HGNC:5341","147563"
"3382","ICA1","ICA69|ICAp69","7","ENSG00000003147","HGNC:5343","147625"
"3383","ICAM1","BB2|CD54|P3.58","19","ENSG00000090339","HGNC:5344","147840"
"3384","ICAM2","CD102","17","ENSG00000108622","HGNC:5345","146630"
"3385","ICAM3","CD50|CDW50|ICAM-R","19","ENSG00000076662","HGNC:5346","146631"
"3386","ICAM4","CD242|LW","19","ENSG00000105371","HGNC:5347","614088"
"3394","IRF8","H-ICSBP|ICSBP|ICSBP1|IMD32A|IMD32B|IRF-8","16","ENSG00000140968","HGNC:5358","601565"
"3396","MRPL58","DS-1|DS1|ICT1|MRP-L58|mL62","17","ENSG00000167862","HGNC:5359","603000"
"3397","ID1","ID|bHLHb24","20","ENSG00000125968","HGNC:5360","600349"
"3398","ID2","GIG8|ID2A|ID2H|bHLHb26","2","ENSG00000115738","HGNC:5361","600386"
"3399","ID3","HEIR-1|bHLHb25","1","ENSG00000117318","HGNC:5362","600277"
"3400","ID4","IDB4|bHLHb27","6","ENSG00000172201","HGNC:5363","600581"
"3416","IDE","INSULYSIN","10","ENSG00000119912","HGNC:5381","146680"
"3417","IDH1","HEL-216|HEL-S-26|IDCD|IDH|IDP|IDPC|PICD","2","ENSG00000138413","HGNC:5382","147700"
"3418","IDH2","D2HGA2|ICD-M|IDH|IDH-2|IDHM|IDP|IDPM|mNADP-IDH","15","ENSG00000182054","HGNC:5383","147650"
"3419","IDH3A","RP90","15","ENSG00000166411","HGNC:5384","601149"
"3420","IDH3B","RP46","20","ENSG00000101365","HGNC:5385","604526"
"3421","IDH3G","H-IDHG","X","ENSG00000067829","HGNC:5386","300089"
"3422","IDI1","IPP1|IPPI1","10","ENSG00000067064","HGNC:5387","604055"
"3423","IDS","ID2S|MPS2|SIDS","X","ENSG00000010404","HGNC:5389","300823"
"3425","IDUA","IDA|MPS1|MPSI","4","ENSG00000127415","HGNC:5391","252800"
"3426","CFI","AHUS3|ARMD13|C3BINA|C3b-INA|FI|IF|KAF","4","ENSG00000205403","HGNC:5394","217030"
"3428","IFI16","IFNGIP1|PYHIN2","1","ENSG00000163565","HGNC:5395","147586"
"3429","IFI27","FAM14D|ISG12|ISG12A|P27","14","ENSG00000165949","HGNC:5397","600009"
"3430","IFI35","IFP35","17","ENSG00000068079","HGNC:5399","600735"
"3431","SP110","IFI41|IFI75|IPR1|VODI","2","ENSG00000135899","HGNC:5401","604457"
"3433","IFIT2","G10P2|GARG-39|IFI-54|IFI-54K|IFI54|IFIT-2|ISG-54|ISG-54 K|ISG-54K|ISG54|P54|cig42","10","ENSG00000119922","HGNC:5409","147040"
"3434","IFIT1","C56|G10P1|IFI-56|IFI-56K|IFI56|IFIT-1|IFNAI1|ISG56|P56|RNM561","10","ENSG00000185745","HGNC:5407","147690"
"3437","IFIT3","CIG-49|GARG-49|IFI60|IFIT4|IRG2|ISG60|P60|RIG-G|cig41","10","ENSG00000119917","HGNC:5411","604650"
"3439","IFNA1","IFL|IFN|IFN-ALPHA|IFN-alphaD|IFNA13|IFNA@|leIF D","9","ENSG00000197919","HGNC:5417","147660"
"3440","IFNA2","IFN-alpha-2|IFN-alphaA|IFNA|IFNA2B|leIF A","9","ENSG00000188379","HGNC:5423","147562"
"3441","IFNA4","IFN-alpha4a|INFA4","9","ENSG00000236637","HGNC:5425","147564"
"3442","IFNA5","IFN-alpha-5|IFN-alphaG|INA5|INFA5|leIF G","9","ENSG00000147873","HGNC:5426","147565"
"3443","IFNA6","IFN-alphaK","9","ENSG00000120235","HGNC:5427","147566"
"3444","IFNA7","IFN-alphaJ|IFNA-J","9","ENSG00000214042","HGNC:5428","147567"
"3445","IFNA8","IFN-alphaB","9","ENSG00000120242","HGNC:5429","147568"
"3446","IFNA10","IFN-alphaC","9","ENSG00000186803","HGNC:5418","147577"
"3447","IFNA13","-","9","ENSG00000233816","HGNC:5419","147578"
"3448","IFNA14","IFN-alphaH|LEIF2H","9","ENSG00000228083","HGNC:5420","147579"
"3449","IFNA16","IFN-alpha-16|IFN-alphaO","9","ENSG00000147885","HGNC:5421","147580"
"3451","IFNA17","IFN-alphaI|IFNA|INFA|LEIF2C1","9","ENSG00000234829","HGNC:5422","147583"
"3452","IFNA21","IFN-alphaI|LeIF F|leIF-F","9","ENSG00000137080","HGNC:5424","147584"
"3454","IFNAR1","AVP|IFN-alpha-REC|IFNAR|IFNBR|IFRC|IMD106","21","ENSG00000142166","HGNC:5432","107450"
"3455","IFNAR2","IFN-R|IFN-R-2|IFN-alpha-REC|IFNABR|IFNARB|IMD45","21","ENSG00000159110","HGNC:5433","602376"
"3456","IFNB1","IFB|IFF|IFN-beta|IFNB","9","ENSG00000171855","HGNC:5434","147640"
"3458","IFNG","IFG|IFI|IMD69","12","ENSG00000111537","HGNC:5438","147570"
"3459","IFNGR1","CD119|IFNGR|IMD27A|IMD27B","6","ENSG00000027697","HGNC:5439","107470"
"3460","IFNGR2","AF-1|IFGR2|IFNGT1|IMD28","21","ENSG00000159128","HGNC:5440","147569"
"3467","IFNW1","-","9","ENSG00000177047","HGNC:5448","147553"
"3475","IFRD1","PC4|TIS7","7","ENSG00000006652","HGNC:5456","603502"
"3476","IGBP1","ALPHA-4|IBP1|MRXS28|alpha4","X","ENSG00000089289","HGNC:5461","300139"
"3479","IGF1","IGF|IGF-I|IGFI|MGF","12","ENSG00000017427","HGNC:5464","147440"
"3480","IGF1R","CD221|IGFIR|IGFR|JTK13","15","ENSG00000140443","HGNC:5465","147370"
"3481","IGF2","C11orf43|GRDF|IGF-II|PP9974|SRS3","11","ENSG00000167244","HGNC:5466","147470"
"3482","IGF2R","CD222|CI-M6PR|CIMPR|M6P-R|M6P/IGF2R|MPR 300|MPR1|MPR300|MPRI","6","ENSG00000197081","HGNC:5467","147280"
"3483","IGFALS","ACLSD|ALS","16","ENSG00000099769","HGNC:5468","601489"
"3484","IGFBP1","AFBP|IBP1|IGF-BP25|PP12|hIGFBP-1","7","ENSG00000146678","HGNC:5469","146730"
"3485","IGFBP2","IBP2|IGF-BP53","2","ENSG00000115457","HGNC:5471","146731"
"3486","IGFBP3","BP-53|IBP-3|IBP3|IGFBP-3","7","ENSG00000146674","HGNC:5472","146732"
"3487","IGFBP4","BP-4|HT29-IGFBP|IBP4|IGFBP-4","17","ENSG00000141753","HGNC:5473","146733"
"3488","IGFBP5","IBP5","2","ENSG00000115461","HGNC:5474","146734"
"3489","IGFBP6","IBP6","12","ENSG00000167779","HGNC:5475","146735"
"3490","IGFBP7","AGM|FSTL2|IBP-7|IGFBP-7|IGFBP-7v|IGFBPRP1|MAC25|PSF|RAMSVPS|TAF","4","ENSG00000163453","HGNC:5476","602867"
"3491","CCN1","CYR61|GIG1|IGFBP10","1","ENSG00000142871","HGNC:2654","602369"
"3492","IGH","IGD1|IGH.1@|IGH@|IGHD@|IGHDY1|IGHJ|IGHJ@|IGHV|IGHV@","14","","HGNC:5477","147070"
"3508","IGHMBP2","CATF1|CMT2S|HCSA|HMN6|HMNR1|SMARD1|SMUBP2|ZFAND7","11","ENSG00000132740","HGNC:5542","600502"
"3512","JCHAIN","IGCJ|IGJ|JCH","4","ENSG00000132465","HGNC:5713","147790"
"3516","RBPJ","AOS3|CBF-1|CBF1|IGKJRB|IGKJRB1|KBF2|RBP-J|RBP-J kappa|RBP-JK|RBPJK|RBPSUH|SUH|csl","4","ENSG00000168214","HGNC:5724","147183"
"3535","IGL","IGL@|IGLC6","22","","HGNC:5853",""
"3543","IGLL1","14.1|AGM2|CD179b|IGL1|IGL5|IGLJ14.1|IGLL|IGO|IGVPB|VPREB2","22","ENSG00000128322","HGNC:5870","146770"
"3547","IGSF1","CHTE|IGCD1|IGDC1|INHBP|PGSF2|p120","X","ENSG00000147255","HGNC:5948","300137"
"3549","IHH","BDA1|HHG2","2","ENSG00000163501","HGNC:5956","600726"
"3550","IK","CSA2|RED|RER","5","ENSG00000113141","HGNC:5958","600549"
"3551","IKBKB","IKK-2|IKK-beta|IKK2|IKKB|IMD15|IMD15A|IMD15B|NFKBIKB","8","ENSG00000104365","HGNC:5960","603258"
"3552","IL1A","IL-1 alpha|IL-1A|IL1|IL1-ALPHA|IL1F1","2","ENSG00000115008","HGNC:5991","147760"
"3553","IL1B","IL-1|IL1-BETA|IL1F2|IL1beta","2","ENSG00000125538","HGNC:5992","147720"
"3554","IL1R1","CD121A|CRMO3|D2S1473|IL-1R-alpha|IL-1RT1|IL1R|IL1RA|P80","2","ENSG00000115594","HGNC:5993","147810"
"3556","IL1RAP","C3orf13|IL-1RAcP|IL1R3","3","ENSG00000196083","HGNC:5995","602626"
"3557","IL1RN","CRMO2|DIRA|ICIL-1RA|IL-1RN|IL-1ra|IL-1ra3|IL1F3|IL1RA|IRAP|MVCD4","2","ENSG00000136689","HGNC:6000","147679"
"3558","IL2","IL-2|TCGF|lymphokine","4","ENSG00000109471","HGNC:6001","147680"
"3559","IL2RA","CD25|IDDM10|IL2R|IMD41|TCGFR|p55","10","ENSG00000134460","HGNC:6008","147730"
"3560","IL2RB","CD122|IL15RB|IMD63|P70-75","22","ENSG00000100385","HGNC:6009","146710"
"3561","IL2RG","CD132|CIDX|IL-2RG|IMD4|P64|SCIDX|SCIDX1","X","ENSG00000147168","HGNC:6010","308380"
"3562","IL3","IL-3|MCGF|MULTI-CSF","5","ENSG00000164399","HGNC:6011","147740"
"3563","IL3RA","CD123|IL-3R-alpha|IL3R|IL3RAY|IL3RX|IL3RY|hIL-3Ra","X|Y","ENSG00000292332","HGNC:6012","430000"
"3565","IL4","BCGF-1|BCGF1|BSF-1|BSF1|IL-4","5","ENSG00000113520","HGNC:6014","147780"
"3566","IL4R","CD124|IL-4RA|IL4RA","16","ENSG00000077238","HGNC:6015","147781"
"3567","IL5","EDF|IL-5|TRF","5","ENSG00000113525","HGNC:6016","147850"
"3568","IL5RA","CD125|CDw125|HSIL5R3|IL5R","3","ENSG00000091181","HGNC:6017","147851"
"3569","IL6","BSF-2|BSF2|CDF|HGF|HSF|IFN-beta-2|IFNB2|IL-6","7","ENSG00000136244","HGNC:6018","147620"
"3570","IL6R","CD126|HIES5|IL-1Ra|IL-6R|IL-6R-1|IL-6RA|IL6Q|IL6QTL|IL6RA|IL6RQ|gp80","1","ENSG00000160712","HGNC:6019","147880"
"3572","IL6ST","CD130|CDW130|GP130|HIES4|HIES4A|HIES4B|IL-6RB|IMD94|STWS2|sGP130","5","ENSG00000134352","HGNC:6021","600694"
"3574","IL7","IL-7|IMD130","8","ENSG00000104432","HGNC:6023","146660"
"3575","IL7R","CD127|CDW127|IL-7R-alpha|IL-7Ralpha|IL7RA|IL7Ralpha|ILRA|IMD104|lnc-IL7R|sIL-7R","5","ENSG00000168685","HGNC:6024","146661"
"3576","CXCL8","GCP-1|GCP1|IL8|LECT|LUCT|LYNAP|MDNCF|MONAP|NAF|NAP-1|NAP1|SCYB8","4","ENSG00000169429","HGNC:6025","146930"
